date,News,source
2024-03-25,오후장 기술적 분석 특징주 A(코스피),인포스탁
2024-03-25,소송하고 거래 끊고… 75년 동업 고려아연·영풍 “이젠 경쟁자”,조선비즈
2024-03-25,"고려아연-영풍, 75년 협업 깨나…서린상사로 ‘경영권 분쟁’ 심화",이투데이
2024-03-25,"투자금 부족, 반대매매 위기...기존 대출 무관 즉시 해결 가능!",인포스탁
2024-03-25,1억원 이상 매수체결 상위 20 종목(코스피),인포스탁
2024-03-25,오전장 기술적 분석 특징주 A(코스피),인포스탁
2024-03-25,"‘동업자→경쟁자’ 고려아연-영풍, 75년 협업 깨고 ‘각자도생’ 길 가나 [비즈360]",헤럴드경제
2024-03-25,오전장 특징주★(코스피),인포스탁
2024-03-25,1억원 이상 매수체결 상위 20 종목(코스피),인포스탁
2024-03-25,오전장 기술적 분석 특징주 A(코스피),인포스탁
2024-03-25,"[장중수급포착] 고려아연, 외국인/기관 동시 순매수… 주가 +3.98%",뉴스핌
2024-03-25,"경영권 분쟁 가열' 고려아연, 장 초반 7% 급등",한국경제
2024-03-25,"고려아연(010130)  +7.16%, 덕산테코피아 +6.56%, 엘앤에프 +3.22%, 삼성SDI +3.07%",인포스탁
2024-03-25,"75년 동업자'가 경쟁자로… 고려아연, 영풍과 협업 중단",인포스탁
2024-03-25,개장전★주요이슈 점검,인포스탁
2024-03-22,"최윤범 고려아연 회장, 대표이사직 사퇴...""이사회 의장 역할 충실""",뉴스핌
2024-03-22,"최윤범 고려아연 회장, 대표이사직 사임···“소유·경영 분리”",서울경제
2024-03-22,"최윤범 고려아연 회장, 대표직 물러나…“이사회 독립 경영 강화”",이데일리
2024-03-22,"최윤범 고려아연 회장, 대표직 사임",딜사이트
2024-03-22,"증권사 신용, 담보를 주식 매도없이 4%~ 금리로 바꿔드립니다",한국경제
2024-03-21,"고려아연, 공시불이행으로 불성실공시법인 지정예고",인포스탁
2024-03-21,고려아연(주) 불성실공시법인지정예고,거래소공시
2024-03-21,비싼 증권사 신용담보! 매도없이 4~%로 전환하자,한국경제
2024-03-21,주목해야할 종목 : 3월 21일 52주 신고가 신저가,한국경제
2024-03-21,"내 주식만 자꾸 내리네, 신용 추가담보 안내문자에서 벗어나는 방법은?",한국경제
2024-03-21,오전장 기술적 분석 특징주 B(코스피),인포스탁
2024-03-21,오전장 기술적 분석 특징주 B(코스피),인포스탁
2024-03-20,"표 대결 끝나니 소송…영풍 ""고려아연-현대차 신주발행 무효""",아시아경제
2024-03-20,"영풍 VS 고려아연 경영권 분쟁, 소송전 확대…""유증 무효 소송""",머니투데이
2024-03-20,"영풍, 고려아연 신주발행 무효소송…경영권 갈등 소송전으로",헤럴드경제
2024-03-20,"영풍, 고려아연-현대차 신주발행 무효 소송 제기",이투데이
2024-03-20,"영풍, 고려아연-현대차 신주발행 무효 소송 제기",조선비즈
2024-03-20,"영풍, 고려아연-현대차 신주발행 무효 소송…고려아연 “기업가치 외면한 흔들기”",헤럴드경제
2024-03-20,고려아연(주) 소송등의제기,거래소공시
2024-03-20,고려아연(주) 대표이사(대표집행임원) 변경(안내공시),거래소공시
2024-03-20,"표대결 주총, DB하이텍·금호석화 사측 유리…한미사이언스·KT&G 박빙",이투데이
2024-03-20,"고려아연, 최대주주등 소유주식수 9,980주 증가",인포스탁
2024-03-20,DSR 무관 증권사 신용보다 저렴한 월 0.4%대 금리의 상품 출시,한국경제
2024-03-20,"영풍, 주당 1만원 배당금 확정…주총 의결",헤럴드경제
2024-03-20,[기자수첩]승자 없는 고려아연-영풍 싸움,아시아경제
2024-03-20,오전장 기술적 분석 특징주 B(코스피),인포스탁
2024-03-20,"기존 사용하는 신용, 담보대출을 매도없이 4%~ 금리로 바꿔드립니다",한국경제
2024-03-20,"[종합] 코스피, 0.92% 오른 2680.48…현대오토에버 4.3%↑",이투데이
2024-03-20,주총 끝났지만… '고려아연 vs 영풍' 갈등 장기화 전망,인포스탁
2024-03-19,"고려아연·영풍, 첫 주총 표대결…핵심안건 1건 가결·1건 부결(종합)",연합뉴스
2024-03-19,주총서 실리 챙긴 고려아연,딜사이트
2024-03-19,고려아연(주) 정기주주총회결과,거래소공시
2024-03-19,"[리포트 브리핑]고려아연, '기회는 무관심 속에 있다' 목표가 640,000원 - 메리츠증권",뉴스핌
2024-03-19,‘한지붕 두가족’ 고려아연 vs 영풍 주총…고려아연 판정승,이투데이
2024-03-19,"崔VS長' 고려아연 주총, 결국 무승부…힘 겨루기 지속",뉴스핌
2024-03-19,최윤범 VS 장형진 주총 표대결서 '무승부',딜사이트
2024-03-19,"영풍, 고려아연 주총서 ‘유상증자 확대’ 저지",인포스탁
2024-03-19,"고려아연, 목표가 64만원 유지...전일종가 45만2500원 -메리츠證",이데일리
2024-03-19,"고려아연 주총, ‘장 vs 최’ 창업주 집안 간 경영권 분쟁",이투데이
2024-03-19,75년 동업 첫 주총 표대결···고려아연 vs 영풍 ‘1승 1패’,서울경제
2024-03-19,"고려아연, 5000원 배당 가결·정관변경 부결…최윤범 ""기술 경쟁력 강화""(종합)",아시아경제
2024-03-19,"배당 '가결'·정관변경 '부결'… 고려아연 vs 영풍, 표대결 '무승부'",인포스탁
2024-03-19,"배당'은 통과, '정관'은 부결…고려아연 주총, 승자 없이 끝났다",한국경제
2024-03-19,고려아연 주당 5000원 배당… 정관 변경은 영풍 반대로 부결,조선비즈
2024-03-19,고려아연 표 대결 반반 승리…崔 배당안 통과·長 '정관변경 반대' 관철,아시아경제
2024-03-19,"고려아연, 주총 표 대결서 영풍에 ‘판정승’…현금 배당안 원안 통과",헤럴드경제
2024-03-19,"[단독] ‘캐스팅보트’ 국민연금, 고려아연 배당안·정관변경안 다 찬성",매일경제
2024-03-19,4.49% 금리로 증권사 신용융자 사용하는 방법은? 이자비용을 절반으로,한국경제
2024-03-19,고려아연 ‘5000원 배당’ 안건 통과…영풍 제안 부결,이투데이
2024-03-19,고려아연 '1주당 5000원' 배당 원안 통과… 영풍 제안 부결,인포스탁
2024-03-19,[주총현장] 경비 삼엄… 긴장감 도는 고려아연 주총,인포스탁
2024-03-19,[오늘의 증시일정] 샘표·한솔아이원스·고려아연 등,이투데이
2024-03-19,"고려아연, 오늘(19일) 주총… '최씨' vs '장씨' 승자는",인포스탁
2024-03-18,경영진 보수 한도 줄이고 오너간 표 대결… 주총 시즌 개막,조선비즈
2024-03-18,가족 간 경영권 분쟁' 핫이슈 부각 [‘뜨거운’ 주총 시즌 개막],이투데이
2024-03-18,내일의 이슈&테마 스케줄,인포스탁
2024-03-18,전일자 주요 지분 변동 공시,인포스탁
2024-03-18,이번주 '슈퍼주총 위크'… 눈여겨 볼 기업은,인포스탁
2024-03-15,"고려아연·LG화학 ""미국 리사이클링 시장 진출"" 맞손",서울경제
2024-03-15,"고려아연·LG화학, 자원순환 동맹…美 재활용 규제 함께 대응",아시아경제
2024-03-15,글로벌 의결권 자문사 글래스루이스 “고려아연 기말 배당·정관 변경 안건 ‘모두 찬성’”,헤럴드경제
2024-03-15,"글래스루이스, 고려아연이 제안한 주총 안건 모두 '찬성'",아시아경제
2024-03-15,"고려아연, LG화학과 美 리사이클링시장 협업",헤럴드경제
2024-03-15,"고려아연·LG화학, 미국 폐플라스틱 재활용 시장 협업",이투데이
2024-03-15,"고려아연, LG화학과 ‘폐플라스틱 자원 순환 체계 구축’ 맞손",헤럴드경제
2024-03-15,"고려아연, LG화학과 美 리사이클링 시장 공략 맞손",조선비즈
2024-03-15,"최윤범 고려아연 회장 영풍 측과 주총 표대결, 악재 부상 속사정",뉴스핌
2024-03-15,"고려아연, LG화학과 美 리사이클링 시장 협업 추진",이데일리
2024-03-15,"고려아연, LG화학과 자원순환 MOU…美 리사이클링 시장 협업추진",연합뉴스
2024-03-15,"고려아연, 주식등의 대량보유자 소유주식수 변동",인포스탁
2024-03-14,고려아연 주총 D-5…“영풍과 75년 동업 깨지나”,이투데이
2024-03-13,"[주총 Pre:View] ISS “고려아연 주총, 배당안은 찬성…황덕남 선임은 반대“",인포스탁
2024-03-13,"리앤모어그룹 “ISS, 고려아연 주총 핵심안건 1호의안 찬성 권고”",파이낸셜뉴스
2024-03-12,"이젠 입금할 현금도 없는데 또 증권사의 추가담보 안내문자, 해결법은 없을까?",한국경제
2024-03-12,"곳간서 1000억 털어…영풍그룹 崔·張가문, 계열사 동원 논란",한국경제
2024-03-12,"곳간서 1000억 털어…영풍그룹 崔·張가문, 계열사 동원 논란",한국경제
2024-03-12,"[강세 토픽] 금(GOLD)·은(SILVER) 테마, 아이티센 +7.98%, 엠케이전자 +5.46%",조선비즈
2024-03-12,"금호석유화학·고려아연·한미약품, 3월 주총 앞두고 '조카·모자·동업 오너 일가' 경영권 분쟁 전망은?",뉴스핌
2024-03-12,3개월 만에 또 사망사고… 영풍 '안전불감증' 도마 위,인포스탁
2024-03-12,감사보고서 늑장제출 기업 '투자 주의보',한국경제
2024-03-11,감사보고서 늑장제출 기업 '투자 주의보',한국경제
2024-03-11,고려아연(주) 감사보고서 제출,거래소공시
2024-03-11,별도 이용료 수수료 없이 이자만 내면되는 스탁론 상품?,한국경제
2024-03-11,"증권사 추가담보 안내문자 노이로제, 무빙스탁으로 해방되자!",한국경제
2024-03-11,주총 시즌 돌입…주목할 상장사는,딜사이트
2024-03-11,전일자 주요 지분 변동 공시,인포스탁
2024-03-11,"주총시즌 본격화…국민연금, '밸류업' 지원군 될까",아시아경제
2024-03-10,경영권 분쟁 속 주가 30% ↓…속끓는 개미들,이투데이
2024-03-08,LFP도 해요?... 현대차 모빌리티 총괄이 외친 한 마디,파이낸셜뉴스
2024-03-08,"고려아연, 최대주주등 소유주식수 64,801주 증가",인포스탁
2024-03-08,"고려아연, 주식등의 대량보유자 소유주식수 변동",인포스탁
2024-03-08,외신 “영풍 석포제련소 생산량 반토막 우려”,헤럴드경제
2024-03-07,고려아연 “영풍의 경영간섭 도 넘었다”,한국경제
2024-03-07,"조원태 회장, 고려아연에 정석기업 주식 판 이유는",딜사이트
2024-03-06,"[인터배터리 2024] 정무경 고려아연 사장 ""현대차와 협력…신재생에너지 기업 목표""",뉴스핌
2024-03-06,"고려아연 노조 “영풍, 기업 흔들기 멈추고, 기업경영 충실해야”",헤럴드경제
2024-03-06,"정무경 고려아연 사장 ""이차전지 소재 주권 실현이 목표""",인포스탁
2024-03-06,"영풍 “똑같은 정관 변경이라는 고려아연 주장은 거짓···내용 전혀 달라""",서울경제
2024-03-06,지긋지긋한 증권사 추가담보 안내문자에서 해방되는 방법은?,한국경제
2024-03-06,소액주주연대 “고려아연 주주환원율 상장사 최고 수준”,헤럴드경제
2024-03-06,579개 배터리 기업 한자리에…‘2024 인터배터리’ 개막,이데일리
2024-03-06,"고려아연, 영풍 '내로남불' 비판… ""경영간섭 도 넘어""",인포스탁
2024-03-05,소액주주연대 “고려아연 주주환원율 상장사 2400여 곳 중 최고 수준’”,헤럴드경제
2024-03-05,"고려아연, 주식등의 대량보유자 소유주식수 변동",인포스탁
2024-03-05,"고려아연·영풍, 신경전 가열… “주주권익 침해” vs “자가당착 빠져”",조선비즈
2024-03-05,주총 시즌 중심에 선 소액주주…‘플랫폼’ 타고 똘똘 뭉쳐,이투데이
2024-03-05,고려아연 “영풍 주장은 어불성설…경영 간섭 도 넘어”,이투데이
2024-03-05,"[IB토마토]고려아연 vs 영풍, 지분 싸움 본격화…정관 변경 놓고 '격돌' 예고",뉴스토마토
2024-03-04,"주총 곳곳서 가족 분쟁, 행동주의펀드 공습…""주주환원 요구 어느 때보다 거세다""",한국경제
2024-03-04,[fn마켓워치]거세지는 주주제안..벚꽃주총 향방은,파이낸셜뉴스
2024-03-04,"고려아연, 인터배터리 2024 참가…이차전지소재 밸류체인 공개",연합뉴스
2024-03-04,"고려아연, 납세자의 날 ‘고액납세의 탑’ 수상",헤럴드경제
2024-03-04,"고려아연, 인터배터리서 ‘이차전지 소재’ 밸류체인 공개",이데일리
2024-03-04,"고려아연, ‘인터배터리 2024’ 참가…배터리소재 밸류체인 공개",이투데이
2024-03-04,"고려아연, 인터배터리 2024 참가…“2차전지 소재사업 밸류체인 공개”",헤럴드경제
2024-03-04,납세자의 날 '최고영예' 금탑산업훈장에 동서,조세일보
2024-03-04,동서 '납세자의 날' 금탑산업훈장,아시아경제
2024-03-04,9%대로 주식 신용담보 사용? 4.49%로 사용하고 이자비용 절반으로!,한국경제
2024-03-04,[기자수첩] 미심쩍은 경영권 분쟁 명분,딜사이트
2024-03-03,"주총 표대결 예고한 영풍 ""고려아연 경영권 확보? 계획없다""",머니투데이
2024-03-03,‘밸류업’ 기조로 주주연대 탄력…자기주식 취득·소각 등 주주제안 [투자360],헤럴드경제
2024-03-02,3월 주총 시즌…경영권 둘러싼 표 싸움 예고,이투데이
2024-03-02,‘밸류업’ 올라탄 ‘주총시즌’…주주 목소리 커진다,뉴스토마토
2024-02-29,▶▶ 500만원만 있으면 무조건 사야할 ▶ 종목 3개 ◀ 종목 무료 大공개 . !,인포스탁
2024-02-29,증권사 신용보다 저렴한 월 0.4%대 DSR 무관 파격적인 상품 출,한국경제
2024-02-29,"주주 이익 지적' 영풍, 배당 살펴보니… ""먼저 잘 하세요""",인포스탁
2024-02-28,매도없이 주식 신용담보 4.49% 금리로 사용하시고 월 125만원 절약,한국경제
2024-02-28,“고려아연 주총 때문에 왔어요”…집에 찾아온 ‘이 남자’ 정체 논란,매일경제
2024-02-28,"고려아연, 주주환원 진짜 줄었나",인포스탁
2024-02-27,"KCGI운용, 고려아연부터 정조준..의결권 행사 세부 기준 마련",파이낸셜뉴스
2024-02-27,"고려아연이 신뢰 깨 vs ""영풍이 독립경영 방해""… 장외전 격화",인포스탁
2024-02-27,"고려아연 경영권 분쟁, 캐스팅보트 소액주주들 손으로",뉴스핌
2024-02-27,"“주주권리 침해” 영풍 vs “신뢰 깨뜨려” 고려아연, 주총 앞두고 장외 신경전 과열",헤럴드경제
2024-02-27,"KCGI운용 ""고려아연 주총서 영풍 손 들겠다""",인포스탁
2024-02-27,KCGI운용 “고려아연 주총서 영풍 측에 찬성표 던질 것”,서울경제
2024-02-27,영풍 “고려아연 정관개정 철회돼야···높은 주주환원율 주장은 주주 호도”,서울경제
2024-02-27,"KCGI운용 ""고려아연-영풍 주총 대결서 영풍에 찬성표 던질 것",연합뉴스
2024-02-27,"KCGI운용, 고려아연 정기주총서 '정관변경 안건 반대표' 던진다",인포스탁
2024-02-27,"고려아연, 목표가 67만원 유지...전일종가 45만9000원 -DB금투",이데일리
2024-02-27,"KCGI운용, '밸류업' 의결권 행사 기준' 마련…고려아연 첫 타깃",이데일리
2024-02-27,"KCGI자산운용, 의결권 행사 세부 기준 마련…고려아연 주총서 첫 시행",뉴스핌
2024-02-27,"[리포트 브리핑]고려아연, '비중국 니켈 프리미엄을 기대' 목표가 670,000원 - DB금융투자",뉴스핌
2024-02-27,"고려아연 VS 영풍, 주총 앞두고 소액주주 구애",딜사이트
2024-02-27,"액트, 고려아연 편 들었다 ""주주환원율 76%…선진국 평균 수준""",뉴스핌
2024-02-26,"[데이터 뉴스룸] 철강업체 50곳 재고자산 15% 넘게 감소…재고자산, SK오션플랜트 늘고 VS 영풍 줄고",뉴스핌
2024-02-26,“배당율 더 높여라” “이미 76%”…고려아연 vs 영풍 갈등 격화,이투데이
2024-02-26,"사상 첫 주총 표 대결 고려아연·영풍, 위임장 받고 장외 신경전",조선비즈
2024-02-25,"고려아연 주주환원율 韓2배 ""더 달라""…崔·張 갈등 격화",아시아경제
2024-02-25,고려아연 주주환원율 76%…한국 평균보다 2배 높아,딜사이트
2024-02-25,"고려아연 “영풍, 경영진 위해 과도한 주주환원 요구”",이투데이
2024-02-25,고려아연 “주주환원율 76%로 높아…영풍 측 96% 요구 과도”,이데일리
2024-02-23,고려아연 “영풍 배당 확대 요구 과도…경영진 이익 위한 것”,이투데이
2024-02-23,"고려아연, 영풍의 배당확대 요구 일축…""영풍 요구 과도해""",연합뉴스
2024-02-23,"고려아연 “영풍, 경영진 이익 위해 과도한 배당금 요구”",헤럴드경제
2024-02-23,‘공급 과잉’ 동박에 뛰어든 고려아연… 수익성 확보 관건,조선비즈
2024-02-23,"증권사 신용금리, 4.49%로 사용하고 이자비용 월 125만원 아끼는법은",한국경제
2024-02-23,"배당금 없으면 적자… 영풍, 고려아연 못 놓는 이유",인포스탁
2024-02-22,[단독] 고려아연 경영권 전쟁…최씨 33% vs 장씨 32% '막상막하',한국경제
2024-02-21,"영풍, 고려아연 배당 축소 공식 반대 나서",뉴스핌
2024-02-21,벚꽃 필 때 슈퍼주총데이…관전포인트는 [2024년 주총 키워드]②,이투데이
2024-02-21,"[주총 Pre:View] 영풍, 고려아연 '배당·정관변경' 반대 나선다",인포스탁
2024-02-21,오후장 기술적 분석 특징주 A(코스피),인포스탁
2024-02-21,"고려아연 최씨 vs 영풍 장씨, 내달 주총서 정면충돌…75년 동맹 깨고 표 대결 가나 [투자360]",헤럴드경제
2024-02-21,영풍 돈줄 줄인 고려아연… 영풍 “배당정책 반대” 반발,조선비즈
2024-02-21,"주총 표대결 가는 영풍·고려아연…""배당정책 반대""",아시아경제
2024-02-21,오전장 기술적 분석 특징주 A(코스피),인포스탁
2024-02-21,"[장중수급포착] 고려아연, 외국인/기관 동시 순매수… 주가 +1.63%",뉴스핌
2024-02-21,"영풍·고려아연, 3월 주총 표 대결… '75년 동행' 균열",인포스탁
2024-02-21,"고려아연, 주총 서 표대결…의결권 확보 총력",아시아경제
2024-02-21,"영풍 ""고려아연 주총서 '반대표' 던진다""…첫 표대결 예고",머니투데이
2024-02-20,"고려아연, 지속가능경영위원회 개최…“ESG 경영 고도화”",헤럴드경제
2024-02-20,"고려아연, ESG 경영 고도화 방안 논의",인포스탁
2024-02-20,"고려아연, 구리·아연·은 탄소발자국 산출한다…""ESG 고도화""",아시아경제
2024-02-20,"고려아연, 2024년도 1차 지속가능경영위 개최 “ESG 고도화 원년”",이투데이
2024-02-20,[르포]전자폐기물에서 구리 캔다…고려아연 울산공장 가보니,아시아경제
2024-02-19,"고려아연, 주당 5,000원 현금배당 결정",인포스탁
2024-02-19,고려아연(주) 주주총회소집결의,거래소공시
2024-02-19,고려아연(주) 현금ㆍ현물 배당 결정,거래소공시
2024-02-19,"증권사 신용, 담보가 4.49% 금리로 이용 가능하다? 월 125만원 절약!",한국경제
2024-02-19,"[쩐의전쟁] 장씨 VS 최씨…고려아연, 70년 동맹 3대서 끝나나",뉴스핌
2024-02-18,[비즈S+] 재계 드리운 경영권 분쟁 그림자… 3월 주총 '분수령',인포스탁
2024-02-16,[IB토마토](참! 쉬운 경제)뜨거운 감자 ‘주주환원’…기업 밸류업 행보는?,뉴스토마토
2024-02-14,주식향방의 바로미터 : 2월 14일 증시자금 알아보기,한국경제
2024-02-13,"LG화학, NCC 등 비핵심 자산 올해 대거 매각?",딜사이트
2024-02-13,글로벌 공급망이 바꾼 '은둔기업'의 변신…IEA 초청받은 고려아연 회장,아시아경제
2024-02-12,"과다겸직' 장형진, 또 국민연금 반대 부딪히나",딜사이트
2024-02-08,"고려아연, 최대주주등 소유주식수 7,582주 감소",인포스탁
2024-02-08,"[리포트 브리핑]고려아연, '예상에 부합한 4Q23 실적' 목표가 670,000원 - 현대차증권",뉴스핌
2024-02-08,[고려아연] 연중 최대실적으로 예상치 부합,키움뉴스
2024-02-08,"주식 신용 4~5%대 금리로 사용하는 방법, 이자비용 50% 절약가능",한국경제
2024-02-08,"고려아연, 목표가 67만원 유지...전일종가 47만1500원 -현대차證",이데일리
2024-02-07,"[리포트 브리핑]고려아연, '가장의 어깨는 무겁다' 목표가 510,000원 - 유안타증권",뉴스핌
2024-02-07,"고려아연, 목표가 64만원 유지...전일종가 46만2000원 -메리츠證",이데일리
2024-02-07,"[리포트 브리핑]고려아연, '시장 기대치에 부합한 4Q 실적 달성' 목표가 610,000원 - 신한투자증권",뉴스핌
2024-02-07,"[리포트 브리핑]고려아연, '2024년 실적 방어, 신사업은 긴 호흡으로' 목표가 620,000원 - 이베스트투자증권",뉴스핌
2024-02-07,"[리포트 브리핑]고려아연, '업종 내 최선의 대안주' 목표가 590,000원 - 하이투자증권",뉴스핌
2024-02-07,"[리포트 브리핑]고려아연, '4분기 연속 영업이익 증가' 목표가 650,000원 - NH투자증권",뉴스핌
2024-02-07,"[리포트 브리핑]고려아연, '4Q23 Review: 6분기 만의 실적 회복' 중립(유지) - 한국투자증권",뉴스핌
2024-02-07,"[리포트 브리핑]고려아연, '변수는 있어도 실적 회복 방향은 분명' 목표가 630,000원 - 대신증권",뉴스핌
2024-02-07,"[리포트 브리핑]고려아연, '양호한 4분기 영업실적 달성으로 올해 기대감 확대' 목표가 670,000원 - 하나증권",뉴스핌
2024-02-07,"[리포트 브리핑]고려아연, '연중 최대실적으로 예상치 부합' 목표가 620,000원 - 키움증권",뉴스핌
2024-02-07,"IBK투자증권, 고려아연 목표가 내려…""실적 모멘텀 크지 않아""",연합뉴스
2024-02-07,"고려아연, 목표가 67만원 유지...전일종가 46만2000원 -하나證",이데일리
2024-02-06,"고려아연, 지난해 영업이익 6591억···전년比 28% 감소",서울경제
2024-02-06,"[리포트 브리핑]고려아연, '올해는 본업 실적에 주목할 것' 목표가 620,000원 - 삼성증권",뉴스핌
2024-02-06,전일 4분기 실적 발표 주요 기업(2024.02.05 발표),인포스탁
2024-02-06,"“고려아연, 이차전지 영역 넓힌다…니켈 사업 본격화”",이데일리
2024-02-06,[코스피·코스닥 전 거래일(5일) 주요공시],연합뉴스
2024-02-05,"고려아연, ""올해 실속 챙긴다""…은 판매량 계획↑",딜사이트
2024-02-05,"고려아연, 지난해 영업이익 6592억 원…전년比 28.3%↓",이투데이
2024-02-05,"[잠정실적]고려아연 4Q, 영업이익 1972억원 전년동기 대비 92% 증가... 매출액 -18% (연결)",뉴스핌
2024-02-05,고려아연(주) 영업실적 등에 대한 전망(공정공시),거래소공시
2024-02-05,"고려아연, 23년 연결 영업이익 6,590.67억원",인포스탁
2024-02-05,고려아연(주) 매출액또는손익구조30%(대규모법인은15%)이상변경,거래소공시
2024-02-05,고려아연 작년 영업이익 6591억원… 전년비 28.3%↓,아시아경제
2024-02-05,"고려아연, 23년4분기 별도 영업이익 2,212.50억원",인포스탁
2024-02-05,고려아연(주) 영업(잠정)실적(공정공시),거래소공시
2024-02-05,"고려아연, 23년4분기 연결 영업이익 1,971.76억원, 컨센서스 추정치 부합",인포스탁
2024-02-05,고려아연(주) 연결재무제표기준영업(잠정)실적(공정공시),거래소공시
2024-02-02,주식향방의 바로미터 : 2월 2일 증시자금 알아보기,한국경제
2024-02-01,증권사 신용담보 4~5%대 금리로 사용하고 싶다면 무빙스탁에서!,한국경제
2024-01-31,"[큰손매집주]하락장 속에서도 기관, 외국인이 연일 동시 매수하는 고려아연",한국경제
2024-01-31,DSR 한도 걱정 없이 사업자 없어도 OK !,인포스탁
2024-01-30,"현대제철 당기순이익 -56.7%...""수익성 개선에 집중할 것""",뉴스핌
2024-01-30,"[강세 토픽] 금(GOLD)·은(SILVER) 테마, 영풍 +4.31%, 아이티센 +3.42%",조선비즈
2024-01-30,"[장중수급포착] 고려아연, 외국인 5일 연속 순매수행진... 주가 +1.71%",뉴스핌
2024-01-26,뭉치는 재벌家…'동맹' 키우는 금호석유·고려아연·OCI [김익환의 컴퍼니워치],한국경제
2024-01-26,"[리포트 브리핑]고려아연, '느리지만 그래도 앞으로 간다' 목표가 600,000원 - SK증권",뉴스핌
2024-01-26,뭉치는 재벌家…'동맹' 키우는 금호석유·고려아연·OCI [김익환의 컴퍼니워치],한국경제
2024-01-26,"고려아연, 증익·주주환원 강화 기대…목표가 60만원 제시 [SK증권]",인포스탁
2024-01-26,"고려아연, 안정적인 실적·주주환원 강화 기대-SK",뉴스핌
2024-01-25,뭉치는 재벌家…'동맹' 키우는 금호석유·고려아연·OCI [김익환의 컴퍼니워치],한국경제
2024-01-25,"주식 매도없이 증권사 신용, 담보 4~5%대로 사용하시고 대박나세요",한국경제
2024-01-24,[단독]조산화아연 제조 '황조' 매물로[fn마켓워치],파이낸셜뉴스
2024-01-24,지난해 상장사 자사주 소각규모 33%↑···셀트리온 자사주 취득 최대,서울경제
2024-01-24,“주주 위해 불 태웠다”…작년 상장사 자사주 소각 33% 증가 [투자360],헤럴드경제
2024-01-23,"고려아연, 최대주주등 소유주식수 243주 증가",인포스탁
2024-01-21,"[데이터 뉴스룸] 철강업체 50곳 중 올 초반 주가 20% 뛴 곳은?…포스코홀딩스·현대제철, 시총 하락에 울상",뉴스핌
2024-01-20,이번에는 다보스포럼···최윤범 고려아연 회장의 글로벌 광폭행보,서울경제
2024-01-19,[핀셋+] [OCI홀딩스 ] 한미 손잡은 모양새…고려아연 닮은꼴,딜사이트
2024-01-16,"[리포트 브리핑]고려아연, '2024년 본업 개선과 신사업 가시화 기대' 목표가 640,000원 - 메리츠증권",뉴스핌
2024-01-16,"[리포트 브리핑]고려아연, '업종 최선호주. 지금부터는 신사업 정상화도 절실' 목표가 600,000원 - 하이투자증권",뉴스핌
2024-01-16,"[리포트 브리핑]고려아연, '귀금속 가격 상승과 TC 하락의 사이에' 목표가 640,000원 - 유진투자증권",뉴스핌
2024-01-15,"[리포트 브리핑]고려아연, '올해는 신사업 성과 가시화될 전망' 목표가 750,000원 - BNK투자증권",뉴스핌
2024-01-15,미국FDA의 판매승인 받은 기술 보유!,이데일리
2024-01-15,"김동관·정기선·조현상·허세홍 등 경영 3·4세, 다보스포럼 참석...'CES 2024' 이어 글로벌 리더십 강화",뉴스핌
2024-01-12,"다보스 가는 고려아연 회장 ""에너지전환·美 정책방향 파악할 기회 삼을 것""",아시아경제
2024-01-12,"최윤범 고려아연 회장, 다보스포럼 데뷔…“글로벌 기업 입지 구축”",헤럴드경제
2024-01-12,"최윤범 고려아연 회장, 다보스포럼 첫 참석… 글로벌 협력방안 논의",인포스탁
2024-01-12,"[AI기자 MK라씨로가 들려주는 이번주 증권 리포트] 삼성전자, 증권사 목표가 '10만 5천원'",매일경제
2024-01-12,"최윤범 고려아연 회장, 다보스포럼 참석…글로벌 현안 논의",이투데이
2024-01-11,고려아연 최윤범 다보스포럼 데뷔… 재계 3·4세와 글로벌 행보,조선비즈
2024-01-11,"[리포트 브리핑]고려아연, '느리지만 연결 기준 수익성 회복 추세 지속' 목표가 610,000원 - 신한투자증권",뉴스핌
2024-01-11,"고려아연, 수익성 회복 추세 지속 -신한證",이데일리
2024-01-11,"현대제철, 美 CPI 발표 전 무보층사채 발행 공시...투자위험요소서 충분한 정보 제공했나 의문 남아",뉴스핌
2024-01-11,"[리포트 브리핑]고려아연, 'P&Q는 안정 예상, 변동성은 C에서' 목표가 510,000원 - 유안타증권",뉴스핌
2024-01-11,"[리포트 브리핑]고려아연, '일단 단기 불확실성 해소를 기다리자' 목표가 620,000원 - 삼성증권",뉴스핌
2024-01-11,"[리포트 브리핑]고려아연, '성장을 위한 여정은 지금부터' 목표가 630,000원 - 대신증권",뉴스핌
2024-01-11,"고려아연, 이익성장은 지금부터 [대신증권]",인포스탁
2024-01-11,"고려아연, 투자 확대와 SMC 실적 회복 전망 -유안타證",이데일리
2024-01-11,"고려아연, 신사업 매출 연내 시작될 것 -대신證",이데일리
2024-01-10,"고려아연, 2Q24부터 투자 기회가 좀 더 편안해질 것 -삼성證",이데일리
2024-01-10,“CES 다음은 다보스포럼” 재계 3·4세 글로벌 비즈니스 협력 나선다,헤럴드경제
2024-01-09,내부통제시스템에 대한 두 가지 시선...동국제강 자율성 VS 대법원 이사의 통제성에 방점,뉴스핌
2024-01-09,"고려아연, 2024 증익 기대 -이베스트證",이데일리
